frame_idx,timestamp,mic_rms,mic_peak,ref_rms,ref_peak,ref_is_silence,delay_samples,delay_ms,is_double_talk,nlms_residual_rms,echo_est_rms,nls_output_rms,nls_bypassed,erle_instant_db,filter_norm,process_time_ms
23,1774518080.4547,0.00493846,0.016083,0.00291452,0.010040,0,7,0.44,1,0.00532052,0.00214060,0.00480193,0,0.24,0.550342,6.454
24,1774518080.5233,0.00158163,0.006531,0.00272870,0.007477,0,7,0.44,1,0.00248128,0.00200176,0.00248128,1,-3.91,0.550342,5.970
25,1774518080.5838,0.00071118,0.002411,0.00582620,0.014008,0,7,0.44,1,0.00202329,0.00189555,0.00113560,0,-4.07,0.550342,5.793
26,1774518080.6533,0.00071868,0.002106,0.00295025,0.009766,0,7,0.44,1,0.00338145,0.00343902,0.00032313,0,6.94,0.550342,5.698
27,1774518080.7256,0.00076092,0.002319,0.00134630,0.003601,0,7,0.44,0,0.00083482,0.00084314,0.00040806,0,5.41,0.546455,18.105
28,1774518080.7855,0.00082053,0.003143,0.00007196,0.000244,0,7,0.44,0,0.00078311,0.00073511,0.00038289,0,6.62,0.545778,18.557
29,1774518080.8562,0.00077007,0.002502,0.00001032,0.000061,0,7,0.44,0,0.00069674,0.00068973,0.00030981,0,7.90,0.545312,18.591
30,1774518080.9160,0.00053484,0.001740,0.00000000,0.000000,0,7,0.44,0,0.00043322,0.00047637,0.00033338,0,4.10,0.545740,18.388
1,1774518089.5439,0.00405372,0.013153,0.00007816,0.000397,0,7,0.44,1,0.00405372,0.00000000,0.00000000,0,52.16,0.000000,6.212
1,1774518089.6124,0.00563852,0.047882,0.00000234,0.000031,0,7,0.44,1,0.00563852,0.00000000,0.00405143,0,2.87,0.000000,5.884
2,1774518089.6748,0.00200719,0.007111,0.00000000,0.000000,0,7,0.44,1,0.00200719,0.00000000,0.00200719,1,-0.00,0.000000,6.780
3,1774518089.7349,0.00119776,0.005890,0.00000095,0.000031,0,7,0.44,1,0.00119776,0.00000000,0.00119776,1,-0.00,0.000000,7.046
4,1774518089.8044,0.00072684,0.002289,0.00000000,0.000000,0,7,0.44,1,0.00072684,0.00000000,0.00072684,1,-0.00,0.000000,6.734
5,1774518089.8630,0.00072366,0.002258,0.00000000,0.000000,0,7,0.44,1,0.00072366,0.00000000,0.00072366,1,-0.00,0.000000,5.623
6,1774518089.9331,0.00062444,0.001984,0.00000095,0.000031,0,7,0.44,1,0.00062444,0.00000000,0.00062444,1,-0.00,0.000000,5.614
7,1774518089.9932,0.00054483,0.001678,0.00000000,0.000000,0,7,0.44,1,0.00054483,0.00000000,0.00054483,1,-0.00,0.000000,5.506
8,1774518090.0543,0.00053080,0.001434,0.00000467,0.000031,0,7,0.44,1,0.00053080,0.00000000,0.00053080,1,-0.00,0.000000,6.110
9,1774518090.1227,0.00055245,0.001434,0.00000000,0.000000,0,7,0.44,1,0.00055245,0.00000000,0.00053057,0,0.35,0.000000,5.811
10,1774518090.1835,0.00056072,0.001862,0.00000000,0.000000,0,7,0.44,1,0.00056072,0.00000000,0.00055216,0,0.13,0.000000,5.828
11,1774518090.2535,0.00051501,0.001953,0.00000000,0.000000,0,7,0.44,1,0.00051501,0.00000000,0.00051501,1,-0.00,0.000000,5.486
12,1774518090.3129,0.00086760,0.002869,0.00000000,0.000000,0,7,0.44,1,0.00086760,0.00000000,0.00051476,0,4.53,0.000000,5.846
13,1774518090.3734,0.00055636,0.001801,0.00000000,0.000000,0,7,0.44,1,0.00055636,0.00000000,0.00055636,1,-0.00,0.000000,6.435
14,1774518090.4436,0.00056243,0.001862,0.00000095,0.000031,0,7,0.44,1,0.00056243,0.00000000,0.00055610,0,0.10,0.000000,5.931
15,1774518090.5043,0.00081141,0.002472,0.00000095,0.000031,0,7,0.44,1,0.00081141,0.00000000,0.00056220,0,3.19,0.000000,5.858
16,1774518090.5743,0.00079511,0.004028,0.00000095,0.000031,0,3115,194.69,1,0.00079511,0.00000000,0.00079511,1,-0.00,0.000000,5.919
17,1774518090.6335,0.00147203,0.006592,0.00670423,0.042694,0,3115,194.69,1,0.00147203,0.00000000,0.00079490,0,5.35,0.000000,5.755
18,1774518090.6942,0.00073159,0.001923,0.25141603,0.969391,0,3115,194.69,1,0.00073159,0.00000000,0.00073159,1,-0.00,0.000000,6.145
19,1774518090.7634,0.00054343,0.001892,0.42919508,0.997803,0,3115,194.69,1,0.00054343,0.00000000,0.00054343,1,-0.00,0.000000,6.283
20,1774518090.8243,0.00045576,0.001434,0.20231939,0.573608,0,1295,80.94,1,0.00045576,0.00000000,0.00045576,1,-0.00,0.000000,6.182
21,1774518090.8925,0.00041334,0.001434,0.33602884,0.997253,0,1295,80.94,1,0.00041334,0.00000000,0.00041334,1,-0.00,0.000000,5.695
22,1774518090.9655,0.00056628,0.001862,0.17663859,0.647156,0,1295,80.94,0,0.00019532,0.00048070,0.00019532,1,9.23,0.000428,17.492
23,1774518091.0253,0.00105734,0.003052,0.14084390,0.558289,0,1295,80.94,0,0.00038880,0.00086285,0.00010980,0,19.64,0.000872,17.358
24,1774518091.0954,0.01907562,0.108063,0.36604589,0.995270,0,4565,285.31,0,0.00652818,0.01442740,0.00020775,0,39.25,0.017508,18.117
25,1774518091.1557,0.21736378,0.788330,0.36114255,0.997498,0,4565,285.31,0,0.11536016,0.15889073,0.00460367,0,33.48,0.208234,18.038
26,1774518091.2123,0.27918637,0.992279,0.27150947,0.933929,0,4565,285.31,1,0.36189527,0.21250825,0.10803168,0,8.25,0.208234,5.529
27,1774518091.2737,0.24473735,0.985413,0.20060940,0.667328,0,4565,285.31,1,0.25601181,0.05455393,0.25601181,1,-0.39,0.208234,6.421
28,1774518091.3337,0.25017195,0.994019,0.10495619,0.429016,0,4565,285.31,1,0.28239390,0.12115764,0.23579335,0,0.51,0.208234,6.547
29,1774518091.4047,0.07718212,0.284241,0.05638162,0.222046,0,4565,285.31,1,0.16859146,0.15137703,0.16859146,1,-6.79,0.208234,6.764
30,1774518091.4634,0.23531568,0.955170,0.01788243,0.063324,0,4565,285.31,1,0.27158070,0.10307476,0.09878674,0,7.54,0.208234,5.647
31,1774518091.5331,0.36011537,0.994110,0.00268844,0.008362,0,4565,285.31,1,0.36557832,0.10521966,0.25133631,0,3.12,0.208234,5.518
32,1774518091.5947,0.29853687,0.958191,0.00002541,0.000153,0,7,0.44,1,0.32016044,0.13508704,0.32016044,1,-0.61,0.208234,6.216
1,1774518091.6554,0.19350612,0.622803,0.00009101,0.000519,0,7,0.44,1,0.20640661,0.07148064,0.20640661,1,-0.56,0.208234,5.595
2,1774518091.7235,0.12204306,0.420044,0.00011567,0.000610,0,7,0.44,1,0.13995150,0.06200293,0.13995150,1,-1.19,0.208234,6.121
3,1774518091.7835,0.05793613,0.187347,0.00009722,0.000366,0,7,0.44,1,0.05999951,0.01920223,0.05999951,1,-0.30,0.208234,5.628
4,1774518091.8537,0.02217913,0.072327,0.00007358,0.000458,0,7,0.44,1,0.02217948,0.00000630,0.02217948,1,-0.00,0.208234,5.731
5,1774518091.9139,0.00274205,0.013733,0.00009560,0.000397,0,7,0.44,1,0.00274238,0.00000809,0.00274238,1,-0.00,0.208234,5.710
6,1774518091.9739,0.00086169,0.002441,0.00000982,0.000061,0,7,0.44,1,0.00086117,0.00000917,0.00023226,0,11.38,0.208234,6.778
7,1774518092.0439,0.00087718,0.003387,0.00010644,0.000580,0,7,0.44,1,0.00087743,0.00000706,0.00003849,0,26.87,0.208234,5.651
8,1774518092.1043,0.00085982,0.002289,0.00021515,0.000854,0,21,1.31,1,0.00086012,0.00000620,0.00003922,0,26.54,0.208234,6.074
9,1774518092.1743,0.00075455,0.002319,0.00007612,0.000427,0,21,1.31,1,0.00075463,0.00000567,0.00003845,0,25.57,0.208234,6.196
10,1774518092.2338,0.00071172,0.001892,0.00001590,0.000092,0,21,1.31,1,0.00071225,0.00000558,0.00003373,0,26.12,0.208234,6.098
11,1774518092.2950,0.00079201,0.002258,0.00000252,0.000031,0,21,1.31,1,0.00079260,0.00000675,0.00003184,0,27.51,0.208234,6.728
12,1774518092.3631,0.00059549,0.001648,0.00000234,0.000031,0,0,0.00,1,0.00059586,0.00000498,0.00003543,0,24.18,0.208234,5.949
13,1774518092.4236,0.00043973,0.001587,0.00000405,0.000031,0,0,0.00,1,0.00043967,0.00000195,0.00002664,0,23.78,0.208234,5.804
14,1774518092.4928,0.00132752,0.004639,0.00000191,0.000031,0,0,0.00,1,0.00132749,0.00000091,0.00001965,0,35.59,0.208234,5.602
15,1774518092.5536,0.00179293,0.006470,0.00001009,0.000061,0,0,0.00,1,0.00179290,0.00000173,0.00005934,0,29.48,0.208234,5.613
16,1774518092.6136,0.00129039,0.003571,0.00000234,0.000031,0,0,0.00,1,0.00129038,0.00000173,0.00010739,0,21.56,0.208234,5.990
17,1774518092.6839,0.00103323,0.003113,0.00000213,0.000031,0,0,0.00,1,0.00103301,0.00000318,0.00009580,0,20.61,0.208234,6.523
18,1774518092.7450,0.00048435,0.001404,0.00000405,0.000031,0,0,0.00,1,0.00048449,0.00000176,0.00004621,0,20.21,0.208234,6.195
19,1774518092.8126,0.06688851,0.238434,0.00000165,0.000031,0,0,0.00,1,0.06688852,0.00000137,0.00034657,0,45.71,0.208234,5.370
20,1774518092.8741,0.33353793,0.993195,0.00000135,0.000031,0,0,0.00,1,0.33353790,0.00000098,0.06683411,0,13.96,0.208234,6.075
21,1774518092.9335,0.05600662,0.214203,0.00001505,0.000092,0,0,0.00,1,0.05600658,0.00000071,0.05600658,1,0.00,0.208234,6.081
22,1774518093.0030,0.04905950,0.254059,0.00002289,0.000122,0,0,0.00,1,0.04905939,0.00000112,0.04905939,1,0.00,0.208234,5.901
23,1774518093.0633,0.15429061,0.828369,0.00000496,0.000061,0,0,0.00,1,0.15429066,0.00000209,0.04716429,0,10.29,0.208234,5.765
24,1774518093.1335,0.21849964,0.821899,0.00004342,0.000244,0,0,0.00,1,0.21849963,0.00000343,0.15212565,0,3.14,0.208234,6.250
25,1774518093.1937,0.20051952,0.605255,0.00085109,0.002319,0,0,0.00,1,0.20051954,0.00001963,0.20051954,1,-0.00,0.208234,5.942
26,1774518093.2542,0.20161834,0.628265,0.00039582,0.001678,0,0,0.00,1,0.20160876,0.00004732,0.19982291,0,0.08,0.208234,5.943
27,1774518093.3244,0.13604353,0.408295,0.00031638,0.001160,0,0,0.00,1,0.13605006,0.00010221,0.13605006,1,-0.00,0.208234,5.828
28,1774518093.3855,0.06905012,0.367828,0.00042182,0.001862,0,0,0.00,1,0.06903817,0.00017072,0.06903817,1,0.00,0.208234,7.179
29,1774518093.4551,0.34635338,0.971222,0.00032681,0.001373,0,0,0.00,1,0.34640841,0.00018223,0.06814939,0,14.12,0.208234,5.641
30,1774518093.5162,0.23206392,0.835571,0.00025314,0.000916,0,0,0.00,1,0.23210326,0.00020975,0.23210326,1,-0.00,0.208234,7.437
31,1774518093.5750,0.22166084,0.692505,0.00069573,0.002502,0,0,0.00,1,0.22166424,0.00024821,0.22166424,1,-0.00,0.208234,6.579
32,1774518093.6437,0.27057752,0.870514,0.00100039,0.006561,0,0,0.00,1,0.27056167,0.00020546,0.22106339,0,1.76,0.208234,6.022
1,1774518093.7031,0.25208440,0.764801,0.00121926,0.004364,0,0,0.00,1,0.25208300,0.00021299,0.25208300,1,0.00,0.208234,5.461
2,1774518093.7736,0.18905625,0.608521,0.00118043,0.004089,0,0,0.00,1,0.18907404,0.00025149,0.18907404,1,-0.00,0.208234,6.078
3,1774518093.8338,0.16022663,0.547394,0.00013159,0.000641,0,0,0.00,1,0.16022448,0.00027736,0.16022448,1,0.00,0.208234,5.948
4,1774518093.8938,0.14382287,0.411377,0.00000000,0.000000,0,1528,95.50,1,0.14381453,0.00009385,0.14381453,1,0.00,0.208234,6.288
5,1774518093.9639,0.11733794,0.324707,0.00000000,0.000000,0,1528,95.50,1,0.11733699,0.00009127,0.11733699,1,0.00,0.208234,6.092
6,1774518094.0248,0.07624494,0.200165,0.00000270,0.000031,0,1528,95.50,1,0.07624871,0.00004319,0.07624871,1,-0.00,0.208234,7.387
7,1774518094.0927,0.02042819,0.076569,0.00000252,0.000031,0,1528,95.50,1,0.02043286,0.00001851,0.02043286,1,-0.00,0.208234,5.634
8,1774518094.1534,0.00305592,0.009979,0.00000135,0.000031,0,1581,98.81,1,0.00305813,0.00001051,0.00305813,1,-0.01,0.208234,5.956
9,1774518094.2136,0.00188105,0.006653,0.00000095,0.000031,0,1581,98.81,1,0.00188115,0.00000056,0.00188115,1,-0.00,0.208234,5.713
10,1774518094.2848,0.00086597,0.002991,0.00000095,0.000031,0,1581,98.81,1,0.00086596,0.00000045,0.00086596,1,-0.00,0.208234,6.541
11,1774518094.3434,0.00085481,0.002716,0.00000000,0.000000,0,1581,98.81,1,0.00085486,0.00000061,0.00041514,0,6.27,0.208234,5.731
12,1774518094.4144,0.00065202,0.001862,0.00000165,0.000031,0,1930,120.62,1,0.00065201,0.00000033,0.00042904,0,3.63,0.208234,6.157
13,1774518094.4741,0.00051762,0.001678,0.00000095,0.000031,0,1930,120.62,1,0.00051765,0.00000026,0.00018337,0,9.00,0.208234,5.669
14,1774518094.5355,0.00063098,0.002045,0.00000095,0.000031,0,1930,120.62,1,0.00063100,0.00000021,0.00010878,0,15.23,0.208234,6.157
15,1774518094.6030,0.00052735,0.001709,0.00000135,0.000031,0,1930,120.62,1,0.00052737,0.00000021,0.00012087,0,12.77,0.208234,5.758
16,1774518094.6638,0.00074751,0.004181,0.00000000,0.000000,0,1930,120.62,1,0.00074751,0.00000029,0.00017043,0,12.83,0.208234,5.967
17,1774518094.7333,0.00144003,0.004517,0.00000000,0.000000,0,1930,120.62,1,0.00144005,0.00000023,0.00042352,0,10.63,0.208234,5.660
18,1774518094.7935,0.00144362,0.006256,0.00001940,0.000153,0,1930,120.62,1,0.00144358,0.00000026,0.00106642,0,2.63,0.208234,5.677
19,1774518094.8551,0.00081047,0.002594,0.00000095,0.000031,0,1930,120.62,1,0.00081051,0.00000043,0.00081051,1,-0.00,0.208234,5.505
20,1774518094.9240,0.00080952,0.002838,0.00000135,0.000031,0,1930,120.62,1,0.00080934,0.00000503,0.00047378,0,4.65,0.208234,6.264
21,1774518094.9835,0.00072503,0.001953,0.00000095,0.000031,0,1930,120.62,1,0.00072494,0.00000942,0.00062062,0,1.35,0.208234,6.167
22,1774518095.0546,0.00056815,0.001312,0.00000457,0.000061,0,1930,120.62,1,0.00056841,0.00000568,0.00056841,1,-0.01,0.208234,5.476
23,1774518095.1138,0.00054234,0.001617,0.00006285,0.000458,0,1930,120.62,1,0.00054274,0.00000596,0.00047583,0,1.13,0.208234,5.843
24,1774518095.1737,0.00056171,0.001709,0.00049072,0.001770,0,434,27.12,1,0.00056174,0.00000134,0.00048345,0,1.30,0.208234,5.660
25,1774518095.2432,0.00058359,0.001465,0.00061667,0.001923,0,434,27.12,1,0.00058366,0.00000223,0.00046016,0,2.06,0.208234,5.766
26,1774518095.3041,0.00046466,0.001160,0.00059210,0.002380,0,434,27.12,1,0.00046470,0.00000363,0.00046470,1,-0.00,0.208234,5.701
27,1774518095.3726,0.00042513,0.001404,0.00054793,0.001709,0,434,27.12,1,0.00042499,0.00000442,0.00037733,0,1.03,0.208234,5.451
28,1774518095.4454,0.00034429,0.001343,0.00084600,0.002960,0,434,27.12,0,0.00048619,0.00021025,0.00031590,0,0.74,0.211913,17.681
29,1774518095.5045,0.00040387,0.001953,0.00055403,0.001923,0,434,27.12,0,0.00037962,0.00034342,0.00031121,0,2.26,0.213697,17.506
30,1774518095.5634,0.00094436,0.003723,0.00050434,0.001495,0,434,27.12,1,0.00094654,0.00006312,0.00027247,0,10.79,0.213697,5.764
31,1774518095.6245,0.00058834,0.002167,0.00050042,0.001770,0,434,27.12,1,0.00059097,0.00005574,0.00059097,1,-0.04,0.213697,5.894
32,1774518095.6937,0.00042999,0.001221,0.00000000,0.000000,0,434,27.12,1,0.00044689,0.00009447,0.00044689,1,-0.34,0.213697,5.847
1,1774518095.7552,0.00090579,0.008636,0.00012340,0.000641,0,434,27.12,1,0.00090739,0.00007165,0.00032283,0,8.96,0.213697,6.537
2,1774518095.8126,0.00059443,0.002014,0.00007215,0.000397,0,434,27.12,1,0.00059509,0.00004331,0.00059509,1,-0.01,0.213697,5.461
3,1774518095.8839,0.00035979,0.001068,0.00007215,0.000397,0,434,27.12,1,0.00036135,0.00003483,0.00036135,1,-0.04,0.213697,5.774
4,1774518095.9435,0.00033281,0.001160,0.00013514,0.000610,0,1201,75.06,1,0.00033351,0.00001013,0.00023194,0,3.13,0.213697,6.053
5,1774518096.0138,0.00032713,0.001282,0.00013463,0.000519,0,1201,75.06,1,0.00032753,0.00000723,0.00024156,0,2.63,0.213697,5.803
6,1774518096.0749,0.00037507,0.001251,0.00008029,0.000397,0,1201,75.06,1,0.00037539,0.00000646,0.00025076,0,3.49,0.213697,6.779
7,1774518096.1342,0.00052911,0.001770,0.00006598,0.000305,0,1201,75.06,1,0.00052924,0.00000705,0.00030966,0,4.65,0.213697,6.569
8,1774518096.2049,0.00083266,0.002655,0.00004213,0.000214,0,434,27.12,1,0.00083274,0.00000752,0.00048989,0,4.61,0.213697,6.455
9,1774518096.2637,0.00059878,0.001770,0.00003846,0.000214,0,434,27.12,1,0.00059883,0.00001285,0.00059883,1,-0.00,0.213697,5.716
10,1774518096.3344,0.00050668,0.001953,0.09741300,0.435486,0,434,27.12,1,0.00087326,0.00073537,0.00054884,0,-0.70,0.213697,6.029
11,1774518096.3945,0.00073477,0.002502,0.16091750,0.818909,0,434,27.12,1,0.01513202,0.01517168,0.00071958,0,0.18,0.213697,5.995
12,1774518096.4672,0.00099830,0.002563,0.04140382,0.108765,0,218,13.62,0,0.00938920,0.00948137,0.00938920,1,-19.47,0.208296,17.640
13,1774518096.5365,0.00124666,0.004791,0.04138434,0.108734,0,218,13.62,0,0.01207217,0.01212188,0.00554742,0,-12.97,0.199514,17.608
14,1774518096.5963,0.00083844,0.002838,0.21134474,0.760895,0,218,13.62,0,0.01249713,0.01255940,0.00548816,0,-16.32,0.191058,18.305
15,1774518096.6671,0.00096092,0.003723,0.35124564,0.940552,0,218,13.62,0,0.01466696,0.01463410,0.00613285,0,-16.10,0.185754,18.056
16,1774518096.7261,0.00207505,0.008820,0.23472670,0.669830,0,0,0.00,0,0.01220910,0.01261909,0.00643391,0,-9.83,0.183626,18.398
17,1774518096.7738,0.19600062,0.985443,0.23460764,0.669525,0,0,0.00,1,0.26031717,0.17597470,0.00899469,0,26.77,0.183626,5.733
18,1774518096.8443,0.07766673,0.438354,0.12805333,0.462372,0,0,0.00,1,0.18507675,0.16673668,0.18507675,1,-7.54,0.183626,5.868
19,1774518096.9042,0.04229140,0.104889,0.04949252,0.169800,0,0,0.00,1,0.10998056,0.09983985,0.10998056,1,-8.30,0.183626,5.698
20,1774518096.9747,0.09095564,0.437408,0.02214681,0.082336,0,4096,256.00,1,0.10454915,0.06590388,0.06200706,0,3.33,0.183626,6.372
21,1774518097.0346,0.38768041,0.994171,0.00762892,0.034668,0,4096,256.00,1,0.40732570,0.13703930,0.08074692,0,13.63,0.183626,6.095
22,1774518097.0949,0.34777710,0.974854,0.00750693,0.034515,0,4096,256.00,1,0.36425188,0.16913058,0.36425188,1,-0.40,0.183626,6.702
23,1774518097.1632,0.31060943,0.987976,0.00272630,0.012115,0,4096,256.00,1,0.32422252,0.10044479,0.31417386,0,-0.10,0.183626,5.769
24,1774518097.2241,0.25691245,0.992950,0.00221346,0.007294,0,4096,256.00,1,0.25352304,0.06413573,0.25352304,1,0.12,0.183626,5.963
25,1774518097.2940,0.10198839,0.442596,0.00163111,0.006409,0,4096,256.00,1,0.11036861,0.03015424,0.11036861,1,-0.69,0.183626,6.369
26,1774518097.3541,0.02931982,0.111298,0.00190218,0.006897,0,4096,256.00,1,0.03177885,0.01666146,0.03177885,1,-0.70,0.183626,5.803
27,1774518097.4155,0.00716441,0.023499,0.00191053,0.007080,0,4096,256.00,1,0.00956481,0.00642776,0.00956481,1,-2.51,0.183626,6.555
28,1774518097.4849,0.00456307,0.015045,0.00143368,0.005280,0,4096,256.00,1,0.00489984,0.00245509,0.00206430,0,6.89,0.183626,6.833
29,1774518097.5563,0.00311173,0.012451,0.00134339,0.004242,0,4096,256.00,0,0.00123230,0.00266838,0.00059486,0,14.37,0.221021,17.613
30,1774518097.6258,0.00202300,0.006622,0.00126354,0.004181,0,4096,256.00,0,0.00088684,0.00179832,0.00030940,0,16.30,0.264101,17.674
31,1774518097.6849,0.00143419,0.004517,0.00139310,0.005035,0,4096,256.00,0,0.00132864,0.00107941,0.00023781,0,15.60,0.293441,17.334
32,1774518097.7476,0.00128017,0.004272,0.00294401,0.008179,0,4096,256.00,0,0.00113569,0.00090678,0.00017455,0,17.29,0.330952,19.130
1,1774518097.8148,0.00157185,0.005371,0.00481788,0.013702,0,4096,256.00,0,0.00144456,0.00098960,0.00014922,0,20.43,0.397044,17.415
2,1774518097.8754,0.00123990,0.004059,0.00311216,0.007812,0,4096,256.00,0,0.00087616,0.00101497,0.00012171,0,20.13,0.421820,17.668
3,1774518097.9454,0.00124766,0.003387,0.00195621,0.006104,0,4096,256.00,0,0.00059933,0.00117754,0.00011197,0,20.91,0.429214,17.769
4,1774518097.9938,0.00107848,0.005005,0.00775860,0.040802,0,929,58.06,1,0.00217210,0.00211640,0.00009803,0,20.78,0.429214,6.165
5,1774518098.0544,0.00073869,0.002716,0.00193967,0.007690,0,929,58.06,1,0.00246341,0.00234269,0.00014803,0,13.94,0.429214,5.672
6,1774518098.1231,0.00123907,0.004822,0.00051771,0.001617,0,929,58.06,1,0.00318851,0.00297545,0.00030692,0,12.12,0.429214,5.882
7,1774518098.1955,0.00124469,0.003418,0.00001544,0.000061,0,929,58.06,0,0.00140581,0.00116452,0.00052278,0,7.53,0.424499,18.134
8,1774518098.2669,0.00176221,0.005341,0.00001579,0.000061,0,929,58.06,0,0.00191256,0.00143300,0.00011025,0,24.04,0.423619,17.627
9,1774518098.3272,0.00108944,0.002808,0.00009196,0.000275,0,929,58.06,0,0.00120097,0.00104187,0.00016007,0,16.64,0.420881,19.016
10,1774518098.3864,0.00104035,0.002441,0.00087440,0.003571,0,929,58.06,0,0.00017853,0.00096867,0.00006506,0,23.98,0.539151,18.198
11,1774518098.4450,0.02080443,0.068665,0.00132500,0.004333,0,929,58.06,1,0.02089143,0.00075644,0.00041496,0,34.00,0.539151,6.730
12,1774518098.5036,0.18698372,0.877045,0.00100148,0.003723,0,69,4.31,1,0.18698272,0.00005239,0.01980824,0,19.50,0.539151,5.890
13,1774518098.5734,0.30716280,0.798584,0.00185536,0.006958,0,69,4.31,1,0.30716363,0.00011291,0.18425793,0,4.44,0.539151,5.608
14,1774518098.6347,0.18141403,0.856842,0.00204334,0.007050,0,69,4.31,1,0.18142857,0.00044746,0.18142857,1,-0.00,0.539151,5.742
15,1774518098.6957,0.31242555,0.998383,0.00202030,0.007202,0,69,4.31,1,0.31240839,0.00090945,0.18117010,0,4.73,0.539151,6.250
16,1774518098.7641,0.27706966,0.990082,0.00176897,0.005188,0,52,3.25,1,0.27706791,0.00118836,0.27706791,1,0.00,0.539151,6.258
17,1774518098.8251,0.24010391,0.884735,0.00159159,0.005798,0,52,3.25,1,0.24020929,0.00133492,0.24020929,1,-0.00,0.539151,6.711
18,1774518098.8945,0.11544805,0.524536,0.00167944,0.005768,0,52,3.25,1,0.11566581,0.00154981,0.11566581,1,-0.02,0.539151,5.767
19,1774518098.9547,0.07192139,0.194061,0.00158330,0.005219,0,52,3.25,1,0.07221411,0.00169515,0.07221411,1,-0.04,0.539151,5.839
20,1774518099.0144,0.20083986,0.649231,0.00118304,0.004211,0,52,3.25,1,0.20083953,0.00088039,0.07152050,0,8.97,0.539151,6.282
21,1774518099.0835,0.21262158,0.789581,0.00139966,0.005432,0,52,3.25,1,0.21260662,0.00109633,0.20031011,0,0.52,0.539151,5.947
22,1774518099.1443,0.18908943,0.665131,0.00151520,0.005676,0,52,3.25,1,0.18913884,0.00198130,0.18913884,1,-0.00,0.539151,5.805
23,1774518099.2136,0.20880118,0.566956,0.00143029,0.004974,0,52,3.25,1,0.20881625,0.00123931,0.18846423,0,0.89,0.539151,5.849
24,1774518099.2737,0.07265152,0.219391,0.00411876,0.023438,0,3072,192.00,1,0.07275607,0.00108106,0.07275607,1,-0.01,0.539151,6.261
25,1774518099.3340,0.14201708,0.712524,0.00307904,0.015259,0,3072,192.00,1,0.14205951,0.00127445,0.07267486,0,5.82,0.539151,6.018
26,1774518099.4031,0.07083957,0.237762,0.00324768,0.011475,0,3072,192.00,1,0.07081809,0.00132384,0.07081809,1,0.00,0.539151,5.890
27,1774518099.4647,0.03569964,0.188263,0.00300888,0.009827,0,3072,192.00,1,0.03582091,0.00248897,0.03582091,1,-0.03,0.539151,5.720
28,1774518099.5330,0.22470238,0.896423,0.00246274,0.008423,0,3072,192.00,1,0.22448531,0.00285020,0.03541072,0,16.05,0.539151,5.678
29,1774518099.5949,0.17350063,0.728638,0.00176094,0.005646,0,3072,192.00,1,0.17371355,0.00469497,0.17371355,1,-0.01,0.539151,5.781
30,1774518099.6559,0.07309419,0.271759,0.00091698,0.003998,0,3072,192.00,1,0.07228630,0.00313822,0.07228630,1,0.10,0.539151,5.447
31,1774518099.7250,0.02544496,0.088501,0.00066988,0.002045,0,3072,192.00,1,0.02660474,0.00417582,0.02660474,1,-0.39,0.539151,6.106
32,1774518099.7836,0.00608709,0.017365,0.00110026,0.003174,0,52,3.25,1,0.00658021,0.00209096,0.00658021,1,-0.68,0.539151,6.110
1,1774518099.8539,0.00285255,0.010010,0.00098971,0.003357,0,52,3.25,1,0.00386003,0.00270119,0.00386003,1,-2.63,0.539151,5.642
2,1774518099.9136,0.00180732,0.005829,0.00044843,0.001740,0,52,3.25,1,0.00257543,0.00178463,0.00192446,0,-0.55,0.539151,5.799
3,1774518099.9739,0.00154907,0.004669,0.00023105,0.000885,0,52,3.25,1,0.00189418,0.00092173,0.00127745,0,1.67,0.539151,6.038
4,1774518100.0449,0.00107026,0.003510,0.00008959,0.000336,0,4102,256.38,1,0.00120066,0.00060959,0.00105458,0,0.13,0.539151,6.493
5,1774518100.1057,0.00083601,0.002563,0.00006179,0.000244,0,4102,256.38,1,0.00087531,0.00037095,0.00062215,0,2.57,0.539151,6.502
6,1774518100.1750,0.00088579,0.002747,0.00005632,0.000214,0,4102,256.38,1,0.00101626,0.00054071,0.00033729,0,8.38,0.539151,6.290
7,1774518100.2347,0.00070694,0.002258,0.00015879,0.000458,0,4102,256.38,1,0.00093645,0.00061951,0.00034818,0,6.15,0.539151,6.196
8,1774518100.2940,0.00063003,0.002045,0.00016464,0.000488,0,879,54.94,1,0.00080456,0.00054273,0.00044588,0,3.00,0.539151,6.802
9,1774518100.3628,0.00071935,0.002350,0.00016011,0.000488,0,879,54.94,1,0.00075776,0.00027052,0.00040225,0,5.05,0.539151,5.618
10,1774518100.4252,0.00070487,0.002869,0.00014815,0.000519,0,879,54.94,1,0.00076411,0.00037355,0.00051249,0,2.77,0.539151,6.618
11,1774518100.4938,0.00086556,0.002625,0.00012763,0.000366,0,879,54.94,1,0.00092326,0.00028385,0.00050508,0,4.68,0.539151,6.103
12,1774518100.5534,0.00058049,0.002075,0.00007338,0.000214,0,879,54.94,1,0.00070571,0.00041315,0.00070571,1,-1.70,0.539151,6.024
13,1774518100.6141,0.00060691,0.001801,0.00003432,0.000122,0,879,54.94,1,0.00067318,0.00041669,0.00038564,0,3.94,0.539151,6.053
14,1774518100.6831,0.00067976,0.001923,0.00001195,0.000061,0,879,54.94,1,0.00067457,0.00031790,0.00023835,0,9.10,0.539151,7.024
